time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,version,education_investment_area_flag,priority_area_flag,establishment_type_group,school_count,pupil_count,attainment8_sum,attainment8_average,engmath_entering_total,engmath_entering_percent,engmath_95_total,engmath_95_percent,engmath_94_total,engmath_94_percent,ebacc_entering_total,ebacc_entering_percent,ebacc_95_total,ebacc_95_percent,ebacc_94_total,ebacc_94_percent,ebacc_aps_sum,ebacc_aps_average,progress8_pupil_count,progress8_sum,progress8_average,progress8_lower_95_ci,progress8_upper_95_ci,progress8eng_sum,progress8eng_average,progress8eng_lower_95_ci,progress8eng_upper_95_ci,progress8mat_sum,progress8mat_average,progress8mat_lower_95_ci,progress8mat_upper_95_ci,progress8ebacc_sum,progress8ebacc_average,progress8ebacc_lower_95_ci,progress8ebacc_upper_95_ci,progress8open_sum,progress8open_average,progress8open_lower_95_ci,progress8open_upper_95_ci,gcse_entering_total,gcse_entering_percent,gcse_91_total,gcse_91_percent,ebacceng_entering_total,ebacceng_entering_percent,ebaccmat_entering_total,ebaccmat_entering_percent,ebaccsci_entering_total,ebaccsci_entering_percent,ebacchum_entering_total,ebacchum_entering_percent,ebacclan_entering_total,ebacclan_entering_percent,ebacceng_95_total,ebacceng_95_percent,ebaccmat_95_total,ebaccmat_95_percent,ebaccsci_95_total,ebaccsci_95_percent,ebacchum_95_total,ebacchum_95_percent,ebacclan_95_total,ebacclan_95_percent,ebacceng_94_total,ebacceng_94_percent,ebaccmat_94_total,ebaccmat_94_percent,ebaccsci_94_total,ebaccsci_94_percent,ebacchum_94_total,ebacchum_94_percent,ebacclan_94_total,ebacclan_94_percent,ebacceng_aps_sum,ebacceng_aps_average,ebaccmat_aps_sum,ebaccmat_aps_average,ebaccsci_aps_sum,ebaccsci_aps_average,ebacchum_aps_sum,ebacchum_aps_average,ebacclan_aps_sum,ebacclan_aps_average,attainment8eng_sum,attainment8eng_average,attainment8mat_sum,attainment8mat_average,attainment8ebacc_sum,attainment8ebacc_average,attainment8open_sum,attainment8open_average,attainment8open_gcse_sum,attainment8open_gcse_average,attainment8open_nongcse_sum,attainment8open_nongcse_average,attainment8ebacc_slotfill_total,attainment8ebacc_slotfill_average,attainment8open_slotfill_total,attainment8open_slotfill_average,ebacc_entering_0pillar_total,ebacc_entering_0pillar_percent,ebacc_entering_1pillar_total,ebacc_entering_1pillar_percent,ebacc_entering_2pillar_total,ebacc_entering_2pillar_percent,ebacc_entering_3pillar_total,ebacc_entering_3pillar_percent,ebacc_entering_4pillar_total,ebacc_entering_4pillar_percent,ebaccsci_combpath_entering_total,ebaccsci_combpath_entering_percent,ebaccsci_indpath_entering_total,ebaccsci_indpath_entering_percent,sci_triple_entering_total,sci_triple_entering_percent,geoghist_entering_total,geoghist_entering_percent,lan_multiple_entering_total,lan_multiple_entering_percent,art_subject_entering_total,art_subject_entering_percent,music_qual_entering_total,music_qual_entering_percent,art_qual_entering_total,art_qual_entering_percent,ebacceng_91_total,ebacceng_91_percent,ebaccmat_91_total,ebaccmat_91_percent,ebaccsci_91_total,ebaccsci_91_percent,ebacchum_91_total,ebacchum_91_percent,ebacclan_91_total,ebacclan_91_percent,ebacc_91_total,ebacc_91_percent,gcse_five_engmath_total,gcse_five_engmath_percent,progress8_pupil_percent,progress8_adjusted_total,progress8_adjusted_percent,progress8original_sum,progress8original_average,progress8original_lower_95_ci,progress8original_upper_95_ci,valueaddedsci_pupil_count,valueaddedsci_pupil_percent,valueaddedsci_sum,valueaddedsci_average,valueaddedsci_lower_95_ci,valueaddedsci_upper_95_ci,valueaddedhum_pupil_count,valueaddedhum_pupil_percent,valueaddedhum_sum,valueaddedhum_average,valueaddedhum_lower_95_ci,valueaddedhum_upper_95_ci,valueaddedlan_pupil_count,valueaddedlan_pupil_percent,valueaddedlan_sum,valueaddedlan_average,valueaddedlan_lower_95_ci,valueaddedlan_upper_95_ci,qual_entries_sum,qual_entries_average,gcse_entries_sum,gcse_entries_average,qual_entries_without_discounting_sum,qual_entries_without_discounting_average
202122,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Final,0,0,Alternative provision,25,473,2149.63,4.5,156,33,6,1.3,19,4,0,0,0,0,0,0,140.42,0.3,413,-1342.165,-3.25,-3.39,-3.11,-1433.22,-3.47,-3.63,-3.32,-1096.975,-2.66,-2.8,-2.51,-1329.827,-3.22,-3.38,-3.06,-1456.737,-3.53,-3.68,-3.37,194,41,173,36.6,61,12.9,171,36.2,56,11.8,32,6.8,1,0.2,9,1.9,10,2.1,4,7.1,3,9.4,1,100,19,4,26,5.5,9,16.1,7,21.9,1,100,185,0.39,331,0.7,122.57,0.26,72,0.15,9,0.02,594,1.3,662,1.4,385.13,0.8,508.5,1.1,438,0.9,70.5,0.1,154,0.3,153,0.3,295,62.4,85,18,50,10.6,36,7.6,7,1.5,52,11,4,0.8,4,0.8,0,0,0,0,49,10.4,3,0.6,51,10.8,58,12.3,141,29.8,49,87.5,27,84.4,1,100,0,0,7,1.5,87,0,0,-1342.165,-3.25,-3.39,-3.11,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,657,1.4,626,1.3,718,1.5
202122,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,Final,0,0,Alternative provision,49,738,3826.25,5.2,326,44.2,9,1.2,24,3.3,1,0.1,0,0,0,0,243.44,0.33,647,-1965.19,-3.04,-3.15,-2.93,-2161.31,-3.34,-3.46,-3.22,-1556.865,-2.41,-2.52,-2.29,-1903.076,-2.94,-3.07,-2.82,-2167.901,-3.35,-3.48,-3.23,432,58.5,369,50,60,8.1,378,51.2,141,19.1,53,7.2,2,0.3,12,1.6,14,1.9,8,5.7,7,13.2,0,0,17,2.3,44,6,19,13.5,9,17,1,50,179,0.24,590,0.8,288,0.39,110,0.15,4,0.01,930,1.3,1180,1.6,850,1.2,866.25,1.2,661,0.9,205.25,0.3,341,0.5,302,0.4,358,48.5,187,25.3,146,19.8,34,4.6,12,1.6,137,18.6,4,0.5,4,0.5,2,0.3,0,0,117,15.9,7,0.9,120,16.3,55,7.5,282,38.2,113,80.1,43,81.1,1,50,0,0,9,1.2,88,0,0,-1965.19,-3.04,-3.15,-2.93,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,1397,1.9,1301,1.8,1589,2.2
202122,Academic year,Regional,E92000001,England,E12000006,East of England,,,,Final,0,0,Alternative provision,40,614,3856.5,6.3,274,44.6,11,1.8,35,5.7,0,0,0,0,0,0,260.89,0.42,510,-1516.571,-2.97,-3.1,-2.85,-1660.08,-3.26,-3.39,-3.12,-1201.975,-2.36,-2.49,-2.22,-1442.961,-2.83,-2.97,-2.69,-1703.561,-3.34,-3.48,-3.2,361,58.8,324,52.8,89,14.5,305,49.7,120,19.5,16,2.6,2,0.3,21,3.4,20,3.3,17,14.2,6,37.5,2,100,32,5.2,56,9.1,31,25.8,7,43.8,2,100,291,0.47,565,0.92,320.5,0.52,54,0.09,14,0.02,924,1.5,1130,1.8,1009,1.6,793.5,1.3,630,1,163.5,0.3,340,0.6,229,0.4,305,49.7,149,24.3,106,17.3,45,7.3,9,1.5,108,17.6,12,2,11,1.8,1,0.2,0,0,109,17.8,1,0.2,107,17.4,85,13.8,232,37.8,102,85,15,93.8,2,100,0,0,10,1.6,83,0,0,-1516.571,-2.97,-3.1,-2.85,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,1160,1.9,1104,1.8,1284,2.1
202122,Academic year,Regional,E92000001,England,E12000007,London,,,,Final,0,0,Alternative provision,77,1521,11507,7.6,552,36.3,57,3.7,127,8.3,11,0.7,4,0.3,4,0.3,756.54,0.5,1008,-3372.173,-3.35,-3.43,-3.26,-3643.065,-3.61,-3.71,-3.51,-2613.39,-2.59,-2.69,-2.5,-3477.722,-3.45,-3.55,-3.35,-3590.843,-3.56,-3.66,-3.46,831,54.6,759,49.9,178,11.7,717,47.1,237,15.6,98,6.4,46,3,46,3,116,7.6,43,18.1,17,17.3,36,78.3,74,4.9,206,13.5,93,39.2,29,29.6,38,82.6,626,0.41,1849,1.22,746.5,0.49,282,0.19,289,0.19,2449,1.6,3698,2.4,2472.5,1.6,2887.5,1.9,2559.5,1.7,328,0.2,689,0.5,832,0.5,781,51.3,413,27.2,173,11.4,110,7.2,33,2.2,224,14.7,14,0.9,14,0.9,3,0.2,1,0.1,216,14.2,26,1.7,239,15.7,173,11.4,624,41,197,83.1,88,89.8,45,97.8,9,0.6,59,3.9,66,0,0,-3372.173,-3.35,-3.43,-3.26,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,2921,1.9,2771,1.8,3263,2.1
202122,Academic year,Regional,E92000001,England,E12000008,South East,,,,Final,0,0,Alternative provision,51,812,4167.5,5.1,304,37.4,6,0.7,26,3.2,4,0.5,0,0,0,0,247.58,0.3,651,-1970.483,-3.03,-3.14,-2.92,-2184.875,-3.36,-3.48,-3.23,-1539.635,-2.37,-2.48,-2.25,-1914.083,-2.94,-3.07,-2.81,-2170.227,-3.33,-3.46,-3.21,412,50.7,356,43.8,61,7.5,366,45.1,110,13.5,23,2.8,10,1.2,11,1.4,17,2.1,13,11.8,2,8.7,8,80,21,2.6,56,6.9,27,24.5,6,26.1,8,80,178,0.22,668,0.82,258.5,0.32,57,0.07,65,0.08,952,1.2,1336,1.6,925,1.1,954.5,1.2,859,1.1,95.5,0.1,306,0.4,298,0.4,438,53.9,238,29.3,98,12.1,20,2.5,14,1.7,103,12.7,7,0.9,7,0.9,1,0.1,0,0,124,15.3,1,0.1,125,15.4,56,6.9,275,33.9,82,74.5,19,82.6,10,100,2,0.2,10,1.2,80,0,0,-1970.483,-3.03,-3.14,-2.92,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,1372,1.7,1310,1.6,1549,1.9
202122,Academic year,Regional,E92000001,England,E12000009,South West,,,,Final,0,0,Alternative provision,47,693,3949,5.7,340,49.1,10,1.4,25,3.6,0,0,0,0,0,0,232.45,0.34,596,-1846.197,-3.1,-3.21,-2.98,-1991.61,-3.34,-3.47,-3.21,-1388.54,-2.33,-2.45,-2.21,-1805.22,-3.03,-3.16,-2.9,-2094.543,-3.51,-3.65,-3.38,419,60.5,366,52.8,84,12.1,384,55.4,110,15.9,42,6.1,4,0.6,14,2,17,2.5,4,3.6,1,2.4,3,75,23,3.3,50,7.2,12,10.9,3,7.1,3,75,231,0.33,686,0.99,190,0.27,77,0.11,20,0.03,1020,1.5,1372,2,848,1.2,709,1,675,1,34,0,355,0.5,253,0.4,306,44.2,192,27.7,156,22.5,36,5.2,3,0.4,104,15,6,0.9,6,0.9,0,0,0,0,134,19.3,0,0,127,18.3,79,11.4,305,44,83,75.5,37,88.1,4,100,0,0,9,1.3,86,0,0,-1846.197,-3.1,-3.21,-2.98,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,1405,2,1388,2,1605,2.3
202122,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,Final,0,0,Alternative provision,33,610,4442.75,7.3,259,42.5,21,3.4,49,8,4,0.7,1,0.2,1,0.2,265.02,0.43,428,-1445.552,-3.38,-3.51,-3.24,-1535.46,-3.59,-3.74,-3.44,-1073.775,-2.51,-2.65,-2.36,-1535.337,-3.59,-3.74,-3.43,-1543.254,-3.61,-3.76,-3.45,360,59,330,54.1,77,12.6,312,51.1,85,13.9,21,3.4,15,2.5,12,2,46,7.5,9,10.6,4,19,12,80,23,3.8,82,13.4,21,24.7,7,33.3,12,80,228,0.37,776,1.27,213,0.35,65,0.11,95,0.16,1030,1.7,1552,2.5,692,1.1,1168.75,1.9,978,1.6,190.75,0.3,206,0.3,349,0.6,291,47.7,191,31.3,81,13.3,35,5.7,8,1.3,83,13.6,2,0.3,2,0.3,0,0,1,0.2,87,14.3,20,3.3,104,17,74,12.1,278,45.6,67,78.8,17,81,15,100,3,0.5,16,2.6,70,0,0,-1445.552,-3.38,-3.51,-3.24,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,1206,2,1122,1.8,1377,2.3
202122,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,Final,0,0,Alternative provision,44,911,7064.25,7.8,293,32.2,36,4,78,8.6,7,0.8,3,0.3,3,0.3,491.52,0.54,580,-1926.621,-3.32,-3.44,-3.21,-2107.605,-3.63,-3.76,-3.5,-1539.615,-2.65,-2.78,-2.53,-1942.385,-3.35,-3.48,-3.22,-2047.589,-3.53,-3.66,-3.4,471,51.7,429,47.1,101,11.1,405,44.5,152,16.7,77,8.5,31,3.4,34,3.7,70,7.7,34,22.4,13,16.9,24,77.4,51,5.6,124,13.6,72,47.4,22,28.6,26,83.9,398,0.44,1073,1.18,533.5,0.59,217,0.24,194,0.21,1419,1.6,2146,2.4,1780.5,2,1718.75,1.9,1581.5,1.7,137.25,0.2,483,0.5,483,0.5,490,53.8,222,24.4,92,10.1,75,8.2,25,2.7,141,15.5,12,1.3,12,1.3,3,0.3,0,0,129,14.2,6,0.7,135,14.8,99,10.9,346,38,130,85.5,71,92.2,30,96.8,6,0.7,43,4.7,64,0,0,-1926.621,-3.32,-3.44,-3.2,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,1715,1.9,1649,1.8,1886,2.1
202122,Academic year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Final,1,1,Alternative provision,2,10,122,12.2,7,70,0,0,0,0,0,0,0,0,0,0,6.82,0.68,10,-24.937,-2.49,-3.37,-1.62,-23.7,-2.37,-3.37,-1.37,-16.11,-1.61,-2.56,-0.66,-27.629,-2.76,-3.78,-1.75,-28.936,-2.89,-3.9,-1.88,7,70,7,70,6,60,7,70,0,0,2,20,0,0,0,0,0,0,z,z,0,0,z,z,0,0,1,10,z,z,0,0,z,z,18,1.8,18,1.8,z,z,5,0.5,z,z,36,3.6,36,3.6,20,2,30,3,30,3,0,0,8,0.8,15,1.5,3,30,1,10,4,40,2,20,0,0,z,z,z,z,0,0,0,0,0,0,7,70,0,0,4,40,6,60,7,70,z,z,2,100,z,z,0,0,0,0,100,0,0,-24.937,-2.49,-3.38,-1.6,z,z,z,z,z,z,0,0,0,z,z,z,z,z,z,z,z,z,40,4,38,3.8,50,5
202122,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Final,1,1,Alternative provision,2,39,598.25,15.3,30,76.9,0,0,4,10.3,0,0,0,0,0,0,38.83,1,38,-95.469,-2.51,-2.96,-2.06,-109.01,-2.87,-3.38,-2.36,-63.245,-1.66,-2.15,-1.18,-112.037,-2.95,-3.47,-2.43,-91.321,-2.4,-2.92,-1.88,30,76.9,30,76.9,17,43.6,30,76.9,19,48.7,0,0,0,0,1,2.6,2,5.1,1,5.3,z,z,z,z,3,7.7,12,30.8,4,21.1,z,z,z,z,47,1.21,82,2.1,52,1.33,z,z,z,z,123,3.2,164,4.2,104,2.7,207.25,5.3,70,1.8,137.25,3.5,36,0.9,49,1.3,9,23.1,10,25.6,4,10.3,16,41,0,0,19,48.7,0,0,0,0,0,0,0,0,15,38.5,0,0,14,35.9,16,41,28,71.8,18,94.7,z,z,z,z,0,0,2,5.1,97,0,0,-95.469,-2.51,-2.97,-2.06,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,143,3.7,110,2.8,164,4.2
202122,Academic year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Final,0,0,Alternative provision,2,34,307.5,9,25,73.5,2,5.9,3,8.8,0,0,0,0,0,0,15,0.44,33,-134.586,-4.08,-4.56,-3.6,-135.615,-4.11,-4.66,-3.56,-112.195,-3.4,-3.92,-2.88,-140.339,-4.25,-4.81,-3.69,-143.061,-4.34,-4.89,-3.78,29,85.3,27,79.4,7,20.6,27,79.4,1,2.9,9,26.5,0,0,3,8.8,2,5.9,0,0,1,11.1,z,z,3,8.8,4,11.8,0,0,1,11.1,z,z,23,0.68,48,1.41,3.5,0.1,12,0.35,z,z,82,2.4,96,2.8,58,1.7,71.5,2.1,44,1.3,27.5,0.8,26,0.8,28,0.8,7,20.6,14,41.2,9,26.5,4,11.8,0,0,1,2.9,0,0,0,0,0,0,0,0,17,50,0,0,17,50,7,20.6,21,61.8,1,100,6,66.7,z,z,0,0,2,5.9,97,0,0,-134.586,-4.08,-4.57,-3.59,0,0,0,z,z,z,0,0,0,z,z,z,z,z,z,z,z,z,119,3.5,106,3.1,147,4.3
202122,Academic year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Final,0,0,Alternative provision,2,29,200,6.9,13,44.8,0,0,0,0,0,0,0,0,0,0,15.66,0.54,27,-83.383,-3.09,-3.62,-2.56,-86.12,-3.19,-3.8,-2.58,-72.71,-2.69,-3.27,-2.12,-81.56,-3.02,-3.64,-2.4,-90.448,-3.35,-3.96,-2.74,13,44.8,13,44.8,11,37.9,13,44.8,13,44.8,0,0,0,0,1,3.4,0,0,0,0,z,z,z,z,1,3.4,0,0,0,0,z,z,z,z,27,0.93,23,0.79,22,0.76,z,z,z,z,58,2,46,1.6,44,1.5,52,1.8,38,1.3,14,0.5,22,0.8,23,0.8,16,55.2,0,0,2,6.9,11,37.9,0,0,13,44.8,0,0,0,0,0,0,0,0,2,6.9,0,0,2,6.9,11,37.9,11,37.9,11,84.6,z,z,z,z,0,0,0,0,93,0,0,-83.383,-3.09,-3.63,-2.55,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,66,2.3,63,2.2,74,2.6
202122,Academic year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Final,1,0,Alternative provision,2,17,139,8.2,8,47.1,0,0,1,5.9,0,0,0,0,0,0,11.67,0.69,17,-52.944,-3.11,-3.78,-2.44,-55.435,-3.26,-4.03,-2.5,-41.765,-2.46,-3.18,-1.73,-51.16,-3.01,-3.79,-2.23,-60.499,-3.56,-4.33,-2.78,13,76.5,12,70.6,5,29.4,11,64.7,5,29.4,1,5.9,0,0,0,0,0,0,1,20,0,0,z,z,1,5.9,2,11.8,2,40,1,100,z,z,15,0.88,20,1.18,15.5,0.91,4,0.24,z,z,37,2.2,40,2.4,35,2.1,27,1.6,23,1.4,4,0.2,11,0.6,11,0.6,5,29.4,7,41.2,0,0,5,29.4,0,0,5,29.4,0,0,0,0,0,0,0,0,2,11.8,0,0,2,11.8,5,29.4,10,58.8,5,100,1,100,z,z,0,0,0,0,100,0,0,-52.944,-3.11,-3.8,-2.43,0,0,0,z,z,z,0,0,0,z,z,z,z,z,z,z,z,z,38,2.2,37,2.2,42,2.5
202122,Academic year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Final,1,1,Alternative provision,2,23,66,2.9,9,39.1,0,0,2,8.7,0,0,0,0,0,0,2.99,0.13,22,-86.472,-3.93,-4.52,-3.34,-91.76,-4.17,-4.84,-3.5,-71.52,-3.25,-3.89,-2.61,-83.933,-3.82,-4.5,-3.13,-95.439,-4.34,-5.02,-3.66,9,39.1,9,39.1,1,4.3,9,39.1,0,0,0,0,0,0,0,0,0,0,z,z,z,z,z,z,0,0,2,8.7,z,z,z,z,z,z,2,0.09,16,0.7,z,z,z,z,z,z,20,0.9,32,1.4,13,0.6,1,0,1,0,0,0,7,0.3,1,0,14,60.9,8,34.8,1,4.3,0,0,0,0,z,z,z,z,0,0,0,0,0,0,0,0,0,0,0,0,1,4.3,6,26.1,z,z,z,z,z,z,0,0,0,0,96,0,0,-86.472,-3.93,-4.53,-3.33,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,28,1.2,27,1.2,37,1.6
202122,Academic year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Final,0,0,Alternative provision,2,7,27,3.9,4,57.1,0,0,0,0,0,0,0,0,0,0,2.5,0.36,6,-22.084,-3.68,-4.81,-2.55,-23.345,-3.89,-5.18,-2.6,-19.32,-3.22,-4.44,-2,-19.57,-3.26,-4.57,-1.95,-25.594,-4.27,-5.57,-2.96,4,57.1,3,42.9,0,0,4,57.1,3,42.9,1,14.3,0,0,0,0,0,0,0,0,0,0,z,z,0,0,0,0,0,0,0,0,z,z,0,0,4,0.57,5.5,0.79,0,0,z,z,8,1.1,8,1.1,11,1.6,0,0,0,0,0,0,6,0.9,0,0,3,42.9,0,0,4,57.1,0,0,0,0,3,42.9,0,0,0,0,1,14.3,0,0,0,0,0,0,0,0,0,0,2,28.6,3,100,0,0,z,z,0,0,0,0,86,0,0,-22.084,-3.68,-4.83,-2.53,0,0,0,z,z,z,0,0,0,z,z,z,z,z,z,z,z,z,14,2,13,1.9,18,2.6
202122,Academic year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Final,0,0,Alternative provision,3,36,345.25,9.6,26,72.2,0,0,2,5.6,0,0,0,0,0,0,27.01,0.75,30,-81.445,-2.71,-3.22,-2.21,-80.05,-2.67,-3.24,-2.09,-60.775,-2.03,-2.57,-1.48,-76.344,-2.54,-3.13,-1.96,-101.211,-3.37,-3.96,-2.79,30,83.3,27,75,6,16.7,30,83.3,18,50,0,0,0,0,2,5.6,0,0,0,0,z,z,z,z,4,11.1,3,8.3,3,16.7,z,z,z,z,26,0.72,50,1.39,43,1.19,z,z,z,z,97,2.7,100,2.8,94,2.6,54.25,1.5,49,1.4,5.25,0.1,39,1.1,19,0.5,6,16.7,11,30.6,14,38.9,5,13.9,0,0,18,50,0,0,0,0,0,0,0,0,4,11.1,0,0,4,11.1,6,16.7,23,63.9,17,94.4,z,z,z,z,0,0,0,0,83,0,0,-81.445,-2.71,-3.23,-2.2,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,100,2.8,97,2.7,109,3
202122,Academic year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Final,1,1,Alternative provision,2,68,306,4.5,21,30.9,2,2.9,3,4.4,0,0,0,0,0,0,8.83,0.13,59,-192.553,-3.26,-3.62,-2.9,-214.18,-3.63,-4.04,-3.22,-158.14,-2.68,-3.07,-2.29,-194.89,-3.3,-3.72,-2.89,-198.653,-3.37,-3.78,-2.95,27,39.7,24,35.3,1,1.5,23,33.8,0,0,0,0,0,0,1,1.5,2,2.9,z,z,z,z,z,z,1,1.5,4,5.9,z,z,z,z,z,z,5,0.07,48,0.71,z,z,z,z,z,z,66,1,96,1.4,40,0.6,104,1.5,104,1.5,0,0,16,0.2,29,0.4,45,66.2,22,32.4,1,1.5,0,0,0,0,z,z,z,z,0,0,0,0,0,0,21,30.9,0,0,20,29.4,1,1.5,20,29.4,z,z,z,z,z,z,0,0,2,2.9,87,0,0,-192.553,-3.26,-3.63,-2.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,92,1.4,92,1.4,100,1.5
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Final,0,0,Alternative provision,5,134,722.75,5.4,86,64.2,1,0.7,1,0.7,0,0,0,0,0,0,39.38,0.29,112,-374.549,-3.34,-3.61,-3.08,-407.555,-3.64,-3.94,-3.34,-325.4,-2.91,-3.19,-2.62,-380.374,-3.4,-3.7,-3.09,-379.336,-3.39,-3.69,-3.09,103,76.9,86,64.2,52,38.8,92,68.7,22,16.4,20,14.9,0,0,1,0.7,2,1.5,0,0,0,0,z,z,3,2.2,5,3.7,0,0,0,0,z,z,51,0.38,95,0.71,42,0.31,6,0.04,z,z,174,1.3,190,1.4,103,0.8,255.75,1.9,202,1.5,53.75,0.4,55,0.4,78,0.6,37,27.6,33,24.6,40,29.9,23,17.2,1,0.7,22,16.4,0,0,0,0,3,2.2,0,0,57,42.5,0,0,61,45.5,17,12.7,46,34.3,22,100,4,20,z,z,0,0,0,0,84,0,0,-374.549,-3.34,-3.61,-3.08,0,0,0,z,z,z,0,0,0,z,z,z,z,z,z,z,z,z,416,3.1,397,3,543,4.1
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Final,0,0,Alternative provision,2,43,177.25,4.1,15,34.9,0,0,0,0,0,0,0,0,0,0,10.5,0.24,39,-134.177,-3.44,-3.88,-3,-155.005,-3.97,-4.48,-3.47,-108.61,-2.78,-3.27,-2.3,-129.114,-3.31,-3.82,-2.8,-142.346,-3.65,-4.16,-3.14,24,55.8,20,46.5,1,2.3,20,46.5,6,14,6,14,0,0,0,0,0,0,0,0,0,0,z,z,0,0,0,0,0,0,0,0,z,z,0,0,33,0.77,12.5,0.29,5,0.12,z,z,28,0.7,66,1.5,37,0.9,46.25,1.1,41,1,5.25,0.1,19,0.4,17,0.4,22,51.2,13,30.2,4,9.3,4,9.3,0,0,6,14,0,0,0,0,0,0,0,0,8,18.6,0,0,8,18.6,0,0,16,37.2,6,100,3,50,z,z,0,0,0,0,91,0,0,-134.177,-3.44,-3.89,-2.99,0,0,0,z,z,z,0,0,0,z,z,z,z,z,z,z,z,z,74,1.7,71,1.7,81,1.9
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Final,0,0,Alternative provision,3,25,132.5,5.3,15,60,0,0,0,0,0,0,0,0,0,0,10.18,0.41,24,-69.119,-2.88,-3.44,-2.32,-75.37,-3.14,-3.78,-2.5,-50.625,-2.11,-2.72,-1.5,-65.766,-2.74,-3.4,-2.09,-80.602,-3.36,-4.01,-2.71,16,64,16,64,0,0,15,60,8,32,0,0,0,0,0,0,0,0,0,0,z,z,z,z,0,0,1,4,1,12.5,z,z,z,z,0,0,25,1,18,0.72,z,z,z,z,33,1.3,50,2,36,1.4,13.5,0.5,8,0.3,5.5,0.2,16,0.6,6,0.2,10,40,7,28,8,32,0,0,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,56,8,100,z,z,z,z,0,0,0,0,96,0,0,-69.119,-2.88,-3.46,-2.3,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,47,1.9,45,1.8,49,2
202122,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Final,0,0,Alternative provision,2,9,19,2.1,3,33.3,0,0,0,0,0,0,0,0,0,0,0.84,0.09,8,-24.445,-3.06,-4.03,-2.08,-26.375,-3.3,-4.41,-2.18,-21.41,-2.68,-3.74,-1.62,-23.59,-2.95,-4.08,-1.81,-26.027,-3.25,-4.38,-2.12,3,33.3,3,33.3,1,11.1,3,33.3,1,11.1,0,0,0,0,0,0,0,0,0,0,z,z,z,z,0,0,0,0,0,0,z,z,z,z,1,0.11,2,0.22,1,0.11,z,z,z,z,7,0.8,4,0.4,2,0.2,6,0.7,6,0.7,0,0,2,0.2,2,0.2,6,66.7,2,22.2,0,0,1,11.1,0,0,1,11.1,0,0,0,0,0,0,0,0,1,11.1,0,0,1,11.1,1,11.1,2,22.2,1,100,z,z,z,z,0,0,0,0,89,0,0,-24.445,-3.06,-4.05,-2.06,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,11,1.2,11,1.2,11,1.2
