"time_period","time_identifier","geographic_level","country_code","country_name","trust_id","trust_name","trust_uid","trust_companies_house_number","trust_ukprn","trust_leadregion","version","establishment_type_group","breakdown_topic","disadvantage_status","pupil_count","attainment8_average_weighted","progress8_pupil_percent","progress8_average_weighted","progress8_lower_95_ci","progress8_upper_95_ci","engmath_95_percent_weighted","ebacc_aps_average_weighted","ebacc_95_percent_weighted","ebacc_94_percent_weighted","ebacc_entering_percent_weighted"
"202425","Academic year","MAT","E92000001","England","TR00427","Central Learning Partnership Trust",2594,7827368,10059395,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",258,"40.9","z","z","z","z","22.1","2.85","0.8","1.6","3.5"
"202425","Academic year","MAT","E92000001","England","TR00427","Central Learning Partnership Trust",2594,7827368,10059395,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",298,"50.5","z","z","z","z","49","3.71","3.4","4","7.4"
"202425","Academic year","MAT","E92000001","England","TR00429","Anthem Schools Trust",2597,7468210,10058447,"East Midlands","Revised","Multi-academy trust","Total","Total",850,"42.4","z","z","z","z","39.1","3.78","14.8","21.6","43.5"
"202425","Academic year","MAT","E92000001","England","TR00429","Anthem Schools Trust",2597,7468210,10058447,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",231,"37.1","z","z","z","z","30.3","3.29","9.5","15.2","37.7"
"202425","Academic year","MAT","E92000001","England","TR00429","Anthem Schools Trust",2597,7468210,10058447,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",619,"44.3","z","z","z","z","42.3","3.96","16.8","24.1","45.7"
"202425","Academic year","MAT","E92000001","England","TR00453","The Laurus Trust",2627,7907463,10054410,"North West","Revised","Multi-academy trust","Total","Total",1166,"54.6","z","z","z","z","59","5.14","40.7","53.6","73.9"
"202425","Academic year","MAT","E92000001","England","TR00453","The Laurus Trust",2627,7907463,10054410,"North West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",298,"45.3","z","z","z","z","38.6","4.14","22.8","34.6","57.7"
"202425","Academic year","MAT","E92000001","England","TR00453","The Laurus Trust",2627,7907463,10054410,"North West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",868,"57.8","z","z","z","z","66","5.48","46.8","60.1","79.5"
"202425","Academic year","MAT","E92000001","England","TR00467","River Learning Trust",2644,7966500,10059630,"South East","Revised","Multi-academy trust","Total","Total",1667,"49.3","z","z","z","z","52.6","4.36","20.8","25","34.4"
"202425","Academic year","MAT","E92000001","England","TR00467","River Learning Trust",2644,7966500,10059630,"South East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",432,"33.9","z","z","z","z","27.8","2.87","5","8.1","19.1"
"202425","Academic year","MAT","E92000001","England","TR00467","River Learning Trust",2644,7966500,10059630,"South East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",1235,"54.4","z","z","z","z","60.9","4.86","26.1","30.6","39.5"
"202425","Academic year","MAT","E92000001","England","TR00480","Chiltern Learning Trust",2661,7559901,10055370,"East of England","Revised","Multi-academy trust","Total","Total",1613,"48.5","z","z","z","z","48.3","4.34","22","31.6","51.1"
"202425","Academic year","MAT","E92000001","England","TR00480","Chiltern Learning Trust",2661,7559901,10055370,"East of England","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",431,"42.5","z","z","z","z","35.8","3.76","14.8","22.6","44.7"
"202425","Academic year","MAT","E92000001","England","TR00480","Chiltern Learning Trust",2661,7559901,10055370,"East of England","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",1182,"50.7","z","z","z","z","53","4.56","24.6","34.8","53.4"
"202425","Academic year","MAT","E92000001","England","TR00495","The Learning Trust",16429,7523884,10058507,"North West","Revised","Multi-academy trust","Total","Total",415,"47.9","z","z","z","z","49.6","4.33","21.2","29.6","45.3"
"202425","Academic year","MAT","E92000001","England","TR00495","The Learning Trust",16429,7523884,10058507,"North West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",99,"36.3","z","z","z","z","24.2","3.21","6.1","13.1","34.3"
"202425","Academic year","MAT","E92000001","England","TR00495","The Learning Trust",16429,7523884,10058507,"North West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",316,"51.6","z","z","z","z","57.6","4.68","25.9","34.8","48.7"
"202425","Academic year","MAT","E92000001","England","TR00514","City Of London Academies Trust",2705,4504128,10058170,"London","Revised","Multi-academy trust","Total","Total",983,"47.4","z","z","z","z","47.3","4.33","25.2","35.9","48"
"202425","Academic year","MAT","E92000001","England","TR00514","City Of London Academies Trust",2705,4504128,10058170,"London","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",575,"42.7","z","z","z","z","39.1","3.83","18.8","28.5","39.7"
"202425","Academic year","MAT","E92000001","England","TR00514","City Of London Academies Trust",2705,4504128,10058170,"London","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",408,"54","z","z","z","z","58.8","5.03","34.3","46.3","59.8"
"202425","Academic year","MAT","E92000001","England","TR00517","The Sigma Trust",16257,7926573,10059545,"East of England","Revised","Multi-academy trust","Total","Total",1864,"42.8","z","z","z","z","37.9","3.68","11.8","17","29.5"
"202425","Academic year","MAT","E92000001","England","TR00517","The Sigma Trust",16257,7926573,10059545,"East of England","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",487,"32.8","z","z","z","z","17.7","2.73","5.3","8.4","18.1"
"202425","Academic year","MAT","E92000001","England","TR00517","The Sigma Trust",16257,7926573,10059545,"East of England","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",1377,"46.4","z","z","z","z","45","4.01","14.1","20","33.5"
"202425","Academic year","MAT","E92000001","England","TR00532","Coastal Academies Trust",2731,7552665,10058585,"South East","Revised","Multi-academy trust","Total","Total",473,"47.2","z","z","z","z","50.5","4.24","25.6","32.8","47.1"
"202425","Academic year","MAT","E92000001","England","TR00532","Coastal Academies Trust",2731,7552665,10058585,"South East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",171,"35.6","z","z","z","z","26.9","3.1","12.3","17.5","28.7"
"202425","Academic year","MAT","E92000001","England","TR00532","Coastal Academies Trust",2731,7552665,10058585,"South East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",302,"53.7","z","z","z","z","63.9","4.89","33.1","41.4","57.6"
"202425","Academic year","MAT","E92000001","England","TR00537","Alpha Trust",16995,7755713,10059294,"East of England","Revised","Multi-academy trust","Total","Total",679,"59.8","z","z","z","z","68.5","5.5","37.8","44.3","51.3"
"202425","Academic year","MAT","E92000001","England","TR00537","Alpha Trust",16995,7755713,10059294,"East of England","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",67,"40.3","z","z","z","z","35.8","3.64","13.4","20.9","29.9"
"202425","Academic year","MAT","E92000001","England","TR00537","Alpha Trust",16995,7755713,10059294,"East of England","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",612,"61.9","z","z","z","z","72.1","5.71","40.5","46.9","53.6"
"202425","Academic year","MAT","E92000001","England","TR00543","Shireland Collegiate Academy Trust",2744,6336693,10058221,"West Midlands","Revised","Multi-academy trust","Total","Total",603,"43","z","z","z","z","36","3.74","7.8","16.6","51.4"
"202425","Academic year","MAT","E92000001","England","TR00543","Shireland Collegiate Academy Trust",2744,6336693,10058221,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",236,"39.1","z","z","z","z","27.5","3.32","3.4","8.9","39.8"
"202425","Academic year","MAT","E92000001","England","TR00543","Shireland Collegiate Academy Trust",2744,6336693,10058221,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",367,"45.4","z","z","z","z","41.4","4.01","10.6","21.5","58.9"
"202425","Academic year","MAT","E92000001","England","TR00550","The Cam Academy Trust",2753,7491945,10055220,"East of England","Revised","Multi-academy trust","Total","Total",913,"48.5","z","z","z","z","48.3","4.3","20.3","26.9","39.6"
"202425","Academic year","MAT","E92000001","England","TR00550","The Cam Academy Trust",2753,7491945,10055220,"East of England","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",174,"30.8","z","z","z","z","17.8","2.55","5.2","8","17.2"
"202425","Academic year","MAT","E92000001","England","TR00550","The Cam Academy Trust",2753,7491945,10055220,"East of England","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",739,"52.7","z","z","z","z","55.5","4.7","23.8","31.4","44.9"
"202425","Academic year","MAT","E92000001","England","TR00552","Community Academies Trust",2755,7472736,10058454,"West Midlands","Revised","Multi-academy trust","Total","Total",594,"39","z","z","z","z","27.8","3.38","8.1","12.8","23.6"
"202425","Academic year","MAT","E92000001","England","TR00552","Community Academies Trust",2755,7472736,10058454,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",168,"31.6","z","z","z","z","17.9","2.7","3.6","4.8","16.1"
"202425","Academic year","MAT","E92000001","England","TR00552","Community Academies Trust",2755,7472736,10058454,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",426,"41.9","z","z","z","z","31.7","3.65","9.9","16","26.5"
"202425","Academic year","MAT","E92000001","England","TR00556","Middlesex Learning Trust",16751,7445586,10058414,"London","Revised","Multi-academy trust","Total","Total",640,"50","z","z","z","z","48.1","4.4","17.8","22.2","33.3"
"202425","Academic year","MAT","E92000001","England","TR00556","Middlesex Learning Trust",16751,7445586,10058414,"London","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",172,"42.7","z","z","z","z","32.4","3.68","7.8","10.9","25"
"202425","Academic year","MAT","E92000001","England","TR00556","Middlesex Learning Trust",16751,7445586,10058414,"London","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",468,"52.7","z","z","z","z","53.9","4.66","21.4","26.3","36.3"
"202425","Academic year","MAT","E92000001","England","TR00558","The Learning Partnership Academies Trust",2766,7538467,10058540,"North West","Revised","Multi-academy trust","Total","Total",741,"41.8","z","z","z","z","37.3","3.57","13.3","20.8","37"
"202425","Academic year","MAT","E92000001","England","TR00558","The Learning Partnership Academies Trust",2766,7538467,10058540,"North West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",185,"29","z","z","z","z","15.1","2.28","1.1","5","14.5"
"202425","Academic year","MAT","E92000001","England","TR00558","The Learning Partnership Academies Trust",2766,7538467,10058540,"North West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",556,"46","z","z","z","z","44.7","4","17.4","26","44.5"
"202425","Academic year","MAT","E92000001","England","TR00567","The Cooperative Academies Trust",2777,7747126,10059286,"North West","Revised","Multi-academy trust","Total","Total",2385,"40.3","z","z","z","z","31.7","3.4","8.1","12.9","23.3"
"202425","Academic year","MAT","E92000001","England","TR00567","The Cooperative Academies Trust",2777,7747126,10059286,"North West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",1114,"33.8","z","z","z","z","21.2","2.82","5","8.3","19.7"
"202425","Academic year","MAT","E92000001","England","TR00567","The Cooperative Academies Trust",2777,7747126,10059286,"North West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",1271,"45.9","z","z","z","z","40.9","3.91","10.8","17","26.4"
"202425","Academic year","MAT","E92000001","England","TR00604","Creative Education Trust",2816,7617529,10058707,"East Midlands","Revised","Multi-academy trust","Total","Total",2341,"42.1","z","z","z","z","36.8","3.64","10.2","15.3","27.8"
"202425","Academic year","MAT","E92000001","England","TR00604","Creative Education Trust",2816,7617529,10058707,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",811,"34.3","z","z","z","z","22.1","2.88","3.7","5.9","16.9"
"202425","Academic year","MAT","E92000001","England","TR00604","Creative Education Trust",2816,7617529,10058707,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",1530,"46.3","z","z","z","z","44.6","4.03","13.7","20.3","33.6"
"202425","Academic year","MAT","E92000001","England","TR00628","Aldridge Education",2096,5670663,10058195,"North West","Revised","Multi-academy trust","Total","Total",1080,"39","z","z","z","z","30.9","3.34","9.2","13.1","24.1"
"202425","Academic year","MAT","E92000001","England","TR00628","Aldridge Education",2096,5670663,10058195,"North West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",425,"33.2","z","z","z","z","21.6","2.81","4","7.1","17.9"
"202425","Academic year","MAT","E92000001","England","TR00628","Aldridge Education",2096,5670663,10058195,"North West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",655,"42.8","z","z","z","z","36.9","3.69","12.5","17.1","28.1"
"202425","Academic year","MAT","E92000001","England","TR00633","The David Ross Education Trust",2854,6182612,10058206,"East Midlands","Revised","Multi-academy trust","Total","Total",1384,"41.5","z","z","z","z","35.6","3.73","15.2","22.1","34.8"
"202425","Academic year","MAT","E92000001","England","TR00633","The David Ross Education Trust",2854,6182612,10058206,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",450,"34.5","z","z","z","z","24","3.05","8.7","14","23.6"
"202425","Academic year","MAT","E92000001","England","TR00633","The David Ross Education Trust",2854,6182612,10058206,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",934,"44.9","z","z","z","z","41.2","4.05","18.4","26","40.3"
"202425","Academic year","MAT","E92000001","England","TR00635","The De Ferrers Trust",15884,7442789,10058411,"West Midlands","Revised","Multi-academy trust","Total","Total",791,"44.4","z","z","z","z","44.8","3.9","14","20.7","32"
"202425","Academic year","MAT","E92000001","England","TR00635","The De Ferrers Trust",15884,7442789,10058411,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",233,"33.7","z","z","z","z","26.2","2.89","4.7","8.6","19.3"
