"time_period","time_identifier","geographic_level","country_code","country_name","version","establishment_type_group","qualification_type","qualification_detailed","grade_structure","subject","discount_code","subject_discount_group","grade","number_achieving"
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","XJ14","Electronic / Electrical Engineering","Level 2 merit",125
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","XA1","Engineering Studies","Level 2 pass",2073
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","WA6","Manufacturing Engineering","Level 2 pass",1173
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","XJ14","Electronic / Electrical Engineering","Level 2 pass",173
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","XA1","Engineering Studies","Total exam entries",9288
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","WA6","Manufacturing Engineering","Total exam entries",5351
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","XJ14","Electronic / Electrical Engineering","Total exam entries",720
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","XA1","Engineering Studies","U",569
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","WA6","Manufacturing Engineering","U",286
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","XJ14","Electronic / Electrical Engineering","U",38
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","XA1","Engineering Studies","X",18
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","WA6","Manufacturing Engineering","X",11
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Health","PA1","Health Studies","Level 1 distinction",2604
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Health","PA1","Health Studies","Level 1 merit",1794
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Health","PA1","Health Studies","Level 1 pass",1186
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Health","PA1","Health Studies","Level 2 distinction",2418
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Health","PA1","Health Studies","Level 2 distinction star",823
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Health","PA1","Health Studies","Level 2 merit",3467
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Health","PA1","Health Studies","Level 2 pass",3476
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Health","PA1","Health Studies","Total exam entries",16902
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Health","PA1","Health Studies","U",1046
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Health","PA1","Health Studies","X",88
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 1 distinction",739
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 1 merit",513
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 1 pass",313
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 2 distinction",733
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 2 distinction star",231
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 2 merit",1102
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 2 pass",1169
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Total exam entries",5165
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","U",341
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","X",24
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Multimedia","KA4","Multimedia","Level 1 distinction",4645
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Multimedia","KA4","Multimedia","Level 1 merit",3155
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Multimedia","KA4","Multimedia","Level 1 pass",2037
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Multimedia","KA4","Multimedia","Level 2 distinction",3027
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Multimedia","KA4","Multimedia","Level 2 distinction star",661
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Multimedia","KA4","Multimedia","Level 2 merit",5711
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Multimedia","KA4","Multimedia","Level 2 pass",6287
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Multimedia","KA4","Multimedia","Total exam entries",27677
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Multimedia","KA4","Multimedia","U",2090
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Multimedia","KA4","Multimedia","X",64
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Sports","MA1","Sports Studies","Level 1 distinction",4350
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Sports","MA11","Sports / Movement Science","Level 1 distinction",1354
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Sports","MA1","Sports Studies","Level 1 merit",2734
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Sports","MA11","Sports / Movement Science","Level 1 merit",928
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Sports","MA1","Sports Studies","Level 1 pass",1535
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Sports","MA11","Sports / Movement Science","Level 1 pass",600
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Sports","MA1","Sports Studies","Level 2 distinction",4963
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Sports","MA11","Sports / Movement Science","Level 2 distinction",2047
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Sports","MA1","Sports Studies","Level 2 distinction star",2029
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Sports","MA11","Sports / Movement Science","Level 2 distinction star",1254
