LSOA code,Price Mar 2023
E01016659,"257,500"
E01016660,"461,000"
E01016661,"450,000"
E01016662,"425,000"
E01016663,"450,125"
E01016664,"637,500"
E01016665,"402,500"
E01016666,"500,000"
E01016668,"570,250"
E01016669,"495,000"
E01016670,"520,000"
E01016671,"437,500"
E01016672,"526,700"
E01016673,"433,000"
E01016674,"574,950"
E01016675,"896,000"
E01016676,"775,000"
E01016677,"610,000"
E01016678,"550,000"
E01016679,"417,500"
E01016680,"413,000"
E01016682,"420,000"
E01016683,"450,000"
E01016684,"512,500"
E01016685,"1,167,500"
E01016686,"248,000"
E01016687,"446,000"
E01016688,"397,500"
E01016689,"470,000"
E01016690,"425,000"
E01016691,"722,500"
E01016692,"580,000"
E01016693,"412,500"
E01016694,"485,000"
E01016695,"627,500"
E01016696,"400,000"
E01016699,"483,250"
E01016700,"590,000"
E01016701,"647,000"
E01016702,"454,500"
E01016703,"461,000"
E01016704,"440,000"
E01016705,"504,500"
E01016706,"575,000"
E01016707,"558,750"
E01016708,"744,750"
E01016709,"795,000"
E01032758,"483,500"
E01032759,"472,500"
E01032761,"605,000"
E01032763,"405,000"
E01016710,"350,000"
E01016711,"347,500"
E01016713,"370,000"
E01016714,"297,500"
E01016715,"362,500"
E01016716,"290,000"
E01016717,"260,000"
E01016718,:
E01016719,"275,000"
E01016720,"261,000"
E01016721,"200,000"
E01016722,"307,500"
E01016723,"417,500"
E01016724,"237,800"
E01016725,"167,500"
E01016726,"235,000"
E01016727,"280,000"
E01016728,"175,000"
E01016729,"178,000"
E01016731,"314,000"
E01016732,"312,000"
E01016733,:
E01016734,"565,000"
E01016735,"385,498"
E01016736,"465,000"
E01016737,"345,000"
E01016738,"290,000"
E01016739,"319,000"
E01016740,"315,000"
E01016741,"289,000"
E01016742,"220,000"
E01016743,"255,000"
E01016744,"222,000"
E01016745,"320,000"
E01016746,"320,000"
E01016748,"335,000"
E01016750,"332,500"
E01016751,"375,000"
E01016752,"510,000"
E01016753,"382,500"
E01016754,"247,000"
E01016755,"422,500"
E01016756,"495,000"
E01016757,"335,000"
E01016758,"555,000"
E01016759,"365,000"
E01016760,"363,750"
E01016761,"452,495"
E01016762,"400,000"
E01016763,"363,000"
E01016764,"325,000"
E01016765,"325,000"
E01016766,"338,000"
E01016767,"343,750"
E01016768,"222,500"
E01016769,"330,000"
E01016770,"310,000"
E01016771,"290,000"
E01016772,"273,750"
E01016773,"394,000"
E01016774,"705,000"
E01016775,"367,500"
E01016776,"482,500"
E01016777,"275,000"
E01016778,"315,000"
E01016780,"335,000"
E01016781,"765,000"
E01016783,"300,000"
E01016784,"234,500"
E01016786,"340,000"
E01016787,"340,000"
E01016788,"351,250"
E01016789,"327,500"
E01016790,"320,000"
E01016791,"410,000"
E01016792,"310,000"
E01016793,"342,000"
E01016794,"212,000"
E01016795,"310,000"
E01016796,"368,500"
E01016797,"495,000"
E01016798,"432,500"
E01016799,"450,000"
E01016800,"550,495"
E01016801,"865,000"
E01016802,"595,000"
E01016803,"510,000"
E01016804,"287,000"
E01016805,"325,000"
E01016806,"175,000"
E01016807,"294,250"
E01016808,"330,000"
E01016809,"288,000"
E01016810,"290,000"
E01016811,"196,250"
E01016812,"300,000"
E01016813,"109,000"
E01016814,"247,500"
E01016815,"369,000"
E01016816,"477,500"
E01016817,"320,000"
E01016818,"322,500"
E01016819,"268,750"
E01016820,"336,000"
E01016821,"335,000"
E01016822,"276,000"
E01016823,"227,500"
E01016824,"350,000"
E01016825,"301,500"
E01016826,"673,750"
E01016827,"308,000"
E01016828,"438,250"
E01016829,"304,500"
E01016830,"300,000"
E01016831,"351,000"
E01016832,"350,000"
E01016833,"489,000"
E01016834,"290,000"
E01016835,"299,000"
E01016836,"305,000"
E01016837,"290,000"
E01016838,"352,500"
E01016839,"227,500"
E01016840,"312,500"
E01016841,"269,000"
E01016842,"202,500"
E01016843,:
E01016844,"265,000"
E01016845,"200,000"
E01016846,:
E01016847,"177,498"
E01016848,"265,000"
E01033497,"429,995"
E01033498,"311,500"
E01033499,"212,000"
E01033500,"194,000"
E01033501,"430,000"
E01033503,"426,500"
E01033505,"332,000"
E01033506,"520,000"
E01033508,"470,000"
E01033509,"275,000"
E01033511,"215,000"
E01033512,"350,000"
E01033514,"410,000"
E01033515,"600,000"
E01033517,"425,000"
E01033519,"375,000"
E01033520,"444,000"
E01033522,"276,000"
E01033523,"347,500"
E01033525,"424,998"
E01016849,"431,000"
E01016850,"504,000"
E01016851,"485,000"
E01016852,"331,500"
E01016853,"353,000"
E01016854,"313,875"
E01016855,"356,500"
E01016856,"358,000"
E01016857,"370,000"
E01016858,"410,688"
E01016859,"410,000"
E01016860,"440,000"
E01016861,"455,000"
E01016862,"425,000"
E01016863,"460,000"
E01016864,"347,500"
E01016865,:
E01016866,"466,500"
E01016867,"380,000"
E01016868,:
E01016869,"517,500"
E01016870,"437,000"
E01016871,"420,000"
E01016872,"343,250"
E01016873,"350,000"
E01016874,"330,000"
E01016875,"886,000"
E01016876,"325,000"
E01016877,"370,000"
E01016878,"475,000"
E01016879,"536,000"
E01016880,"422,500"
E01016881,"500,000"
E01016882,"435,750"
E01016883,"560,000"
E01016884,"510,000"
E01016885,"292,500"
E01016886,"535,000"
E01016887,"480,000"
E01016888,"475,000"
E01016889,"496,000"
E01016890,"318,000"
E01016891,"335,625"
E01016892,"375,000"
E01016893,"470,000"
E01016894,"510,167"
E01016895,"370,500"
E01016896,"488,250"
E01016897,"471,000"
E01016898,"396,500"
E01016899,"510,000"
E01016900,"302,500"
E01016901,"660,250"
E01016902,"455,002"
E01016903,"570,000"
E01016904,"380,000"
E01016905,"326,000"
E01016906,"402,500"
E01016907,"410,000"
E01016908,"335,000"
E01016909,"412,000"
E01016910,:
E01016911,"370,000"
E01016912,"342,500"
E01016913,"411,000"
E01016914,"367,500"
E01016915,:
E01016916,"381,250"
E01016917,"370,750"
E01016918,"412,500"
E01016919,"400,000"
E01016920,"385,000"
E01016921,"347,500"
E01016922,"403,000"
E01016923,"542,500"
E01016924,"615,000"
E01016925,"457,375"
E01016926,"465,000"
E01016927,"436,250"
E01016928,"600,000"
E01016929,"503,875"
E01016930,"750,000"
E01016931,"525,000"
E01016932,"472,500"
E01016933,"938,000"
E01016934,"875,000"
E01016935,"325,250"
E01016936,"516,500"
E01016937,"312,500"
E01016938,"310,000"
E01016939,"628,750"
E01016940,"755,000"
E01016941,"375,000"
E01016942,"165,000"
E01016943,"440,000"
E01016944,"400,000"
E01016945,"280,000"
E01016946,"496,250"
E01016947,"250,000"
E01016948,"390,000"
E01016949,"413,375"
E01016950,"403,750"
E01016951,"347,500"
E01016952,"370,000"
E01016953,"475,000"
E01016954,"290,000"
E01016955,"410,000"
E01016956,"440,000"
E01016957,"357,500"
E01016958,"520,000"
E01016959,"740,000"
E01016960,"516,000"
E01016961,"526,500"
E01016962,"592,500"
E01016963,"596,000"
E01016964,"310,000"
E01016966,"320,000"
E01016967,"330,000"
E01016968,"290,000"
E01016969,"417,500"
E01016970,"500,000"
E01016971,"437,500"
E01016972,"430,000"
E01016973,"405,500"
E01016974,"461,750"
E01016975,"432,500"
E01016976,"528,100"
E01016977,"447,500"
E01016978,"411,000"
E01016979,"622,750"
E01016980,"675,000"
E01016981,"1,312,500"
E01016982,"836,500"
E01016983,"981,000"
E01016984,"1,375,000"
E01016985,"695,000"
E01016986,"363,750"
E01016987,"800,000"
E01016988,"387,500"
E01016989,"403,000"
E01016990,"602,500"
E01016991,"540,000"
E01016992,"860,000"
E01016993,"478,500"
E01016994,"310,000"
E01016995,"800,000"
E01016996,"550,500"
E01016997,"870,000"
E01016998,"572,500"
E01016999,"825,000"
E01017000,"312,000"
E01017001,"1,185,000"
E01017002,"345,500"
E01017003,"508,000"
E01017004,"342,950"
E01017005,"670,000"
E01017006,"517,500"
E01017007,"433,000"
E01017008,"462,500"
E01017009,"444,000"
E01017010,"477,500"
E01017011,"385,500"
E01017012,"450,000"
E01033328,"544,500"
E01033329,"465,000"
E01017013,"230,000"
E01017014,"260,000"
E01017015,"317,000"
E01017016,"272,000"
E01017017,"360,000"
E01017018,"308,500"
E01017019,"252,500"
E01017020,"297,500"
E01017021,"327,500"
E01017022,"178,000"
E01017023,"335,000"
E01017024,"242,500"
E01017025,"285,000"
E01017026,"315,000"
E01017027,"265,000"
E01017028,"230,000"
E01017029,"315,000"
E01017030,"268,500"
E01017031,:
E01017032,"100,000"
E01017034,"199,975"
E01017035,:
E01017036,"176,000"
E01017037,:
E01017038,"205,000"
E01017039,"210,000"
E01017040,:
E01017041,"311,500"
E01017042,"267,500"
E01017043,"255,000"
E01017044,"247,500"
E01017045,"255,000"
E01017046,"280,000"
E01017047,"270,100"
E01017048,"340,125"
E01017049,"315,500"
E01017050,"185,000"
E01017051,"205,000"
E01017052,"216,500"
E01017053,"259,000"
E01017054,"308,000"
E01017055,"300,000"
E01017056,"345,000"
E01017057,"338,500"
E01017058,"336,250"
E01017059,"440,000"
E01017060,"367,500"
E01017061,"592,500"
E01017062,"408,750"
E01017063,"542,500"
E01017064,"270,000"
E01017066,"290,000"
E01017067,"333,500"
E01017068,"260,000"
E01017069,"379,000"
E01017070,"261,000"
E01017071,"180,000"
E01017072,"467,000"
E01017073,"250,000"
E01017074,"151,000"
E01017075,"228,500"
E01017076,"213,800"
E01017077,"215,000"
E01017078,"225,000"
E01017079,"232,000"
E01017080,"224,250"
E01017081,"226,750"
E01017082,"232,000"
E01017083,"275,250"
E01017084,"280,000"
E01017085,"282,000"
E01017086,"340,000"
E01017087,"184,000"
E01017088,"302,000"
E01017089,"283,000"
E01017090,"315,000"
E01017091,"237,500"
E01017092,"296,250"
E01017093,"297,500"
E01017094,"320,000"
E01017095,"251,000"
E01017096,"269,000"
E01017097,"250,000"
E01017098,"235,000"
E01017099,"189,500"
E01017100,"300,000"
E01017101,"290,000"
E01017102,"182,000"
E01017103,:
E01017104,"245,000"
E01017105,"228,500"
E01017106,"225,000"
E01017107,"225,000"
E01017108,"216,250"
E01017109,"222,500"
E01017110,"228,250"
E01017111,"222,500"
E01017112,"250,000"
E01017113,"300,000"
E01017114,"385,750"
E01017115,"240,000"
E01017116,"270,000"
E01017117,"217,500"
E01017118,"228,000"
E01017119,"233,750"
E01017120,"255,000"
E01017121,"267,500"
E01017122,"181,000"
E01017123,"230,000"
E01017124,"270,000"
E01017125,"194,000"
E01017126,"292,500"
E01017127,"193,750"
E01017128,"220,000"
E01017129,"286,000"
E01017130,:
E01017131,"275,000"
E01017132,"222,500"
E01017133,"120,000"
E01017135,"221,000"
E01032604,"421,000"
E01033380,"390,000"
E01033381,"225,000"
E01033383,"200,000"
E01033384,"470,000"
E01017136,"203,500"
E01017137,"290,000"
E01017138,"205,000"
E01017139,"143,500"
E01017140,"154,000"
E01017142,"201,750"
E01017144,"307,000"
E01017145,"349,250"
E01017146,"270,000"
E01017147,"325,000"
E01017148,"575,000"
E01017149,"280,000"
E01017150,"350,000"
E01017151,"285,000"
E01017152,"215,000"
E01017153,"243,000"
E01017154,"198,000"
E01017155,"197,000"
E01017156,"206,000"
E01017157,"257,250"
E01017158,"218,000"
E01017159,"180,000"
E01017160,"250,000"
E01017162,"312,500"
E01017163,"245,000"
E01017164,"289,750"
E01017165,"295,000"
E01017166,:
E01017167,"182,000"
E01017168,"257,000"
E01017169,"232,000"
E01017170,"270,000"
E01017171,"181,250"
E01017172,"228,750"
E01017173,"346,000"
E01017174,"323,000"
E01017175,"371,000"
E01017176,"345,000"
E01017177,"194,800"
E01017178,"336,250"
E01017179,"305,000"
E01017180,"305,000"
E01017181,"242,500"
E01017182,"260,000"
E01017183,"285,000"
E01017184,"280,000"
E01017185,"265,000"
E01017186,"265,000"
E01017187,"277,500"
E01017188,"233,000"
E01017189,"274,975"
E01017190,"210,000"
E01017191,"183,000"
E01017192,"275,000"
E01017193,"165,000"
E01017194,"145,000"
E01017195,"249,000"
E01017196,"235,000"
E01017197,"405,000"
E01017198,"258,000"
E01017199,"282,500"
E01017200,"327,000"
E01017201,"270,000"
E01017202,"181,000"
E01017203,"265,750"
E01017204,"298,500"
E01017205,"230,000"
E01017206,"290,000"
E01017207,"181,000"
E01017208,"290,000"
E01017209,"289,950"
E01017210,"250,000"
E01017211,"165,000"
E01017212,"282,500"
E01017213,"244,750"
E01017214,"329,550"
E01017215,"336,000"
E01017216,"285,000"
E01017217,"260,000"
E01017218,"267,500"
E01017219,"230,000"
E01017220,"280,000"
E01017221,"268,000"
E01017222,"247,500"
E01017223,"338,000"
E01017224,"362,500"
E01017225,"265,000"
E01017226,"230,000"
E01017227,"198,000"
E01017228,"246,000"
E01017231,"162,500"
E01017232,"484,750"
E01017233,"250,000"
E01017234,"255,000"
E01017235,"159,000"
E01017236,"240,000"
E01017237,"160,000"
E01017238,"270,000"
E01017239,"136,000"
E01017240,"235,000"
E01017241,"227,200"
E01017242,"210,000"
E01017243,"315,000"
E01017244,"257,500"
E01017245,"245,000"
E01017246,"245,000"
E01017247,"372,500"
E01017248,"417,500"
E01017249,"520,000"
E01017250,"158,000"
E01017251,"254,000"
E01017252,"475,999"
E01017253,"265,000"
E01017254,"260,000"
E01017255,"310,000"
E01017256,"297,500"
E01017257,"260,000"
E01017258,"272,500"
E01017259,"295,000"
E01017260,"285,000"
E01017261,"282,000"
E01017262,"268,250"
E01017263,"226,500"
E01017264,"255,000"
E01017265,"258,000"
E01017266,"268,250"
E01017267,"345,000"
E01017270,"247,500"
E01017271,"390,000"
E01017272,"242,500"
E01017273,"340,000"
E01017274,"232,500"
E01017275,"302,750"
E01017276,"282,500"
E01017277,"243,750"
E01017278,"235,000"
E01017279,"250,000"
E01017280,"258,500"
E01017281,:
E01032738,"178,500"
E01032745,"170,000"
E01032746,"198,000"
E01032748,"245,000"
E01032750,"159,000"
E01032751,"209,975"
E01032753,"250,000"
E01032755,:
E01032756,"285,000"
E01017282,"268,000"
E01017283,"344,000"
E01017284,"470,000"
E01017285,"326,000"
E01017286,"520,000"
E01017287,"280,000"
E01017288,"381,225"
E01017289,"297,000"
E01017290,"513,344"
E01017291,"415,000"
E01017292,"240,000"
E01017293,"314,000"
E01017294,"276,000"
E01017295,"214,000"
E01017296,"315,015"
E01017297,"390,000"
E01017298,"375,000"
E01017299,"485,000"
E01017300,"278,000"
E01017301,"340,000"
E01017302,"350,000"
E01017303,"235,000"
E01017304,"315,000"
E01017305,"219,750"
E01017306,"240,000"
E01017307,"290,000"
E01017308,"220,000"
E01017309,"190,000"
E01017310,"293,750"
E01017311,"235,000"
E01017312,"300,000"
E01017315,"332,500"
E01017316,"399,000"
E01017317,"298,500"
E01017318,"225,000"
E01017319,"132,500"
E01017320,"305,000"
E01017321,"275,000"
E01017322,"190,000"
E01017323,"423,000"
E01017324,"279,000"
E01017325,"180,000"
E01017326,"118,500"
E01017327,"255,000"
E01017328,"190,000"
E01017329,"350,000"
E01017331,"208,000"
E01017332,"210,000"
E01017333,"255,500"
E01017334,"228,750"
E01017335,"235,000"
E01017336,"145,000"
E01017337,"200,000"
E01017338,"450,000"
E01017339,"227,475"
E01017340,"210,000"
E01017341,"245,000"
E01017342,"295,000"
E01017343,"269,950"
E01017344,"340,000"
E01017345,"159,000"
E01017346,"164,500"
E01017347,"242,250"
E01017348,"285,000"
E01017349,"238,500"
E01017350,"235,000"
E01017351,"425,000"
E01017352,"472,500"
E01017353,"392,500"
E01017354,"380,000"
E01017355,"280,000"
E01017356,"205,000"
E01017357,"267,500"
E01017358,"312,500"
E01017359,"355,000"
E01017360,"212,000"
E01017361,"405,000"
E01017362,"265,000"
E01017363,"227,750"
E01017364,"315,000"
E01017365,"377,500"
E01017366,"227,500"
E01017367,"307,500"
E01017368,"230,000"
E01017369,"362,500"
E01017370,"310,500"
E01033229,"257,475"
E01033237,"202,500"
E01033239,"400,000"
E01020590,"191,000"
E01020591,"249,975"
E01020592,:
E01020593,"93,000"
E01020594,"93,000"
E01020595,"194,500"
E01020596,"114,000"
E01020597,"180,000"
E01020598,"149,000"
E01020599,"115,000"
E01020600,"200,000"
E01020601,"200,000"
E01020602,"116,750"
E01020603,"222,500"
E01020604,"152,500"
E01020605,"165,000"
E01020606,"75,500"
E01020607,"147,500"
E01020608,"180,000"
E01020609,"135,000"
E01020610,"185,000"
E01020611,"235,000"
E01020612,"331,000"
E01020613,"205,625"
E01020614,"165,000"
E01020615,"100,000"
E01020616,"115,000"
E01020617,"161,500"
E01020618,"146,000"
E01020619,"117,000"
E01020620,"159,000"
E01020621,"122,475"
E01020622,"148,558"
E01020623,"140,000"
E01020624,"77,500"
E01020625,"92,500"
E01020626,"70,000"
E01020627,"125,000"
E01020628,"217,500"
E01020629,"185,000"
E01020630,"133,750"
E01020631,"110,000"
E01020632,"102,500"
E01020633,"113,500"
E01020634,"185,000"
E01020635,"274,995"
E01020636,"114,000"
E01020637,"175,000"
E01020638,"111,000"
E01020639,"105,000"
E01020640,"128,750"
E01020641,"134,500"
E01020642,"110,000"
E01020643,"117,000"
E01020644,"150,000"
E01020645,"91,475"
E01020646,"100,000"
E01020647,"135,000"
E01020648,"109,000"
E01020649,"90,000"
E01020650,"130,000"
E01020651,"135,764"
E01020652,"93,500"
E01020653,"110,000"
E01020654,"156,000"
E01020655,"318,000"
E01020656,"141,000"
E01020657,"140,000"
E01020658,"90,500"
E01020659,"117,500"
E01020660,"124,750"
E01020661,"87,125"
E01020662,"115,000"
E01020663,"163,500"
E01020664,"185,000"
E01020665,"130,500"
E01020666,"180,000"
E01020667,"92,250"
E01020668,"82,500"
E01020669,"117,500"
E01020670,"76,250"
E01020671,"52,000"
E01020672,"51,250"
E01020673,"83,000"
E01020674,"100,000"
E01020675,"89,000"
E01020676,"108,875"
E01020677,"102,500"
E01020678,"140,000"
E01020679,"97,500"
E01020680,"182,750"
E01020681,"93,475"
E01020682,"205,000"
E01020683,"199,950"
E01020684,"164,500"
E01020685,"150,000"
E01020686,"108,250"
E01020687,"133,250"
E01020688,"123,000"
E01020689,"91,000"
E01020690,"185,000"
E01020691,"133,500"
E01020692,"200,000"
E01020693,"142,500"
E01020694,"130,000"
E01020695,"138,250"
E01020696,"120,000"
E01020697,"90,000"
E01020698,"217,825"
E01020699,"125,150"
E01020700,"85,000"
E01020701,"123,000"
E01020702,"372,500"
E01020703,"300,000"
E01020704,"430,000"
E01020705,"95,000"
E01020706,"108,750"
E01020708,"160,000"
E01020709,"270,995"
E01020710,"130,000"
E01020711,"143,825"
E01020712,"232,500"
E01020713,"335,000"
E01020714,"135,000"
E01020715,"100,000"
E01020716,"80,000"
E01020717,"200,100"
E01020718,"190,000"
E01020719,"183,500"
E01020720,"150,875"
E01020721,"200,000"
E01020722,"166,000"
E01020723,"186,000"
E01020724,"119,000"
E01020725,"159,500"
E01020726,"145,000"
E01020727,"105,000"
E01020729,"125,500"
E01020730,"108,000"
E01020731,"169,975"
E01020732,"205,000"
E01020733,"82,500"
E01020734,"85,000"
E01020735,"92,000"
E01020736,"108,000"
E01020737,"83,000"
E01020738,"157,995"
E01020739,"53,500"
E01020740,"85,000"
E01020741,"80,000"
E01020742,"83,475"
E01020743,"164,950"
E01020744,"103,000"
E01020745,"72,500"
E01020746,"108,875"
E01020747,:
E01020748,"82,000"
E01020749,"112,500"
E01020750,"155,000"
E01020751,"79,999"
E01020752,"52,000"
E01020753,"106,500"
E01020754,"132,000"
E01020756,"152,500"
E01020757,"77,000"
E01020758,"88,000"
E01020759,"89,000"
E01020760,"100,000"
E01020761,"102,000"
E01020762,"75,000"
E01020763,"115,000"
E01020764,"35,875"
E01020765,"72,000"
E01020766,"88,500"
E01020767,"49,000"
E01020768,"67,000"
E01020769,"105,000"
E01020770,"86,000"
E01020771,"74,000"
E01020772,"154,975"
E01020773,"122,750"
E01020775,"100,000"
E01020776,"94,500"
E01020777,"90,000"
E01020778,"220,500"
E01020779,"205,000"
E01020780,"81,000"
E01020781,"142,500"
E01020782,"167,550"
E01020783,"122,500"
E01020784,"125,000"
E01020786,"230,000"
E01020787,"98,500"
E01020788,"82,000"
E01020789,"115,000"
E01020790,"113,000"
E01020791,"96,800"
E01020792,"64,975"
E01020793,"85,000"
E01020794,"120,000"
E01020795,"90,250"
E01020796,"145,000"
E01020797,"81,000"
E01020798,"80,000"
E01020799,"76,999"
E01020801,"66,000"
E01020802,"90,000"
E01020803,"157,995"
E01020805,"80,000"
E01020806,"81,999"
E01020807,"61,250"
E01020808,"123,000"
E01020809,"92,500"
E01020810,"93,500"
E01020811,"101,750"
E01020812,"148,500"
E01020813,"138,775"
E01020814,"106,000"
E01020815,"173,000"
E01020816,"65,250"
E01020817,"116,250"
E01020818,"115,000"
E01020819,"110,000"
E01020820,"116,250"
E01020821,"145,000"
E01020822,"155,000"
E01020823,"82,000"
E01020824,"100,000"
E01020825,"127,500"
E01020826,"176,150"
E01020827,"107,500"
E01020828,"260,000"
E01020829,"192,500"
E01020830,"225,000"
E01020831,"124,000"
E01020832,"149,950"
E01020833,"120,000"
E01020834,"85,950"
E01020835,"76,500"
E01020836,"163,750"
E01020837,"145,000"
E01020838,"65,000"
E01020839,"65,000"
E01020840,"142,475"
E01020841,"70,000"
E01020842,"161,000"
E01020843,"136,250"
E01020844,"77,500"
E01020845,"93,125"
E01020846,"259,000"
E01020847,"70,000"
E01020848,"190,000"
E01020849,"106,000"
E01020850,"183,975"
E01020851,"145,500"
E01020852,"170,000"
E01020853,"195,000"
E01020854,"215,000"
E01020855,"300,000"
E01020856,"92,000"
E01020857,:
E01020858,"156,000"
